bom_id,title,total_gross,theaters,release_date,year
rl393643521,12 Monkeys,"$57,141,459","1,629",Dec 29,1995
rl3578496513,The City of Lost Children,"$1,738,611",36,Dec 15,1995
rl2790032897,Dead Man Walking,"$39,363,635",821,Dec 29,1995
rl491750913,Things to Do in Denver When You're Dead,"$529,766",36,Dec 1,1995
rl3278734849,Richard III,"$2,684,904",130,Dec 29,1995
rl4184704513,Restoration,"$4,005,941",457,Dec 29,1995
rl4284057089,Mr. Holland's Opus,"$82,569,971","1,659",Dec 29,1995
rl2656798209,Independence Day,"$306,169,268","2,977",Jul 3,1996
rl3261761025,Ransom,"$136,492,681","2,768",Nov 8,1996
rl893486593,101 Dalmatians,"$136,189,294","2,901",Nov 27,1996
rl2826143233,Star Trek: First Contact,"$92,027,888","2,812",Nov 22,1996
rl3849356801,Space Jam,"$90,418,342","2,650",Nov 15,1996
rl912098817,Jerry Maguire,"$153,952,592","2,531",Dec 13,1996
rl241010177,Jingle All the Way,"$60,592,389","2,404",Nov 22,1996
rl88376833,Beavis and Butt-Head Do America,"$63,118,386","2,417",Dec 20,1996
rl2305590785,Romeo + Juliet,"$46,351,345","1,963",Nov 1,1996
rl1080198657,Michael,"$95,318,203","2,325",Dec 25,1996
rl2859173377,The Preacher's Wife,"$48,102,795","2,008",Dec 13,1996
rl1097041409,Mars Attacks!,"$37,771,017","1,955",Dec 13,1996
rl1347192321,Daylight,"$33,023,469","2,189",Dec 6,1996
rl3580855809,Scream,"$103,046,663","1,994",Dec 20,1996
rl3260057089,Fargo,"$24,611,975",716,Mar 8,1996
rl3964765697,The English Patient,"$78,676,425","1,409",Nov 15,1996
rl2993063425,One Fine Day,"$46,151,454","1,975",Dec 20,1996
rl1901299201,My Fellow Americans,"$22,313,201","1,915",Dec 20,1996
rl1934657025,The Evening Star,"$12,767,815","1,268",Dec 27,1996
rl3278800385,Shine,"$35,892,330","1,050",Nov 22,1996
rl2571994625,The Crucible,"$7,343,114",344,Nov 29,1996
rl3211494913,The People vs. Larry Flynt,"$20,300,385","1,233",Dec 27,1996
rl1800242689,Crash,"$2,664,812",339,Oct 4,1996
rl1917879809,Evita,"$50,047,179","1,045",Dec 25,1996
rl175015425,Secrets & Lies,"$13,417,292",296,Sep 28,1996
rl3562374657,Ghosts of Mississippi,"$13,323,144","1,268",Dec 20,1996
rl2976941569,Some Mother's Son,"$671,437",35,Dec 27,1996
rl1750107649,Everyone Says I Love You,"$9,759,200",276,Dec 6,1996
rl2959443457,Mother,"$19,145,198",735,Dec 27,1996
rl2825094657,Marvin's Room,"$12,803,305","1,158",Dec 20,1996
rl894862849,Hamlet,"$4,708,156",93,Dec 27,1996
rl4151739905,Unhook the Stars,"$272,542",20,Nov 1,1996
rl3863709185,Citizen Ruth,"$285,112",23,Dec 13,1996
rl3312551425,Sling Blade,"$24,444,121","1,020",Nov 29,1996
rl1634436609,The Portrait of a Lady,"$3,692,836",570,Dec 27,1996
rl3497559553,When We Were Kings,"$2,789,985",92,Oct 25,1996
rl2138801665,The Whole Wide World,"$375,757",20,Dec 20,1996
rl459310593,In Love and War,"$14,481,231","1,612",Dec 18,1996
rl2168489473,Air Force One,"$172,956,409","2,981",Jul 25,1997
rl3698624001,Titanic,"$600,788,188","3,265",Dec 19,1997
rl659719681,Flubber,"$92,977,226","2,679",Nov 26,1997
rl3597633025,Scream 2,"$101,363,301","2,688",Dec 12,1997
rl3597960705,Tomorrow Never Dies,"$125,304,276","2,807",Dec 19,1997
rl1515161089,The Devil's Advocate,"$60,944,660","2,404",Oct 17,1997
rl4014179841,Anastasia,"$58,406,347","2,511",Nov 14,1997
rl745047553,The Peacemaker,"$41,263,140","2,420",Sep 26,1997
rl72713729,The Full Monty,"$45,950,122",783,Aug 15,1997
rl996115969,L.A. Confidential,"$64,616,940","1,625",Sep 19,1997
rl2707785217,Mousehunt,"$61,917,389","2,233",Dec 19,1997
rl2185397761,As Good as It Gets,"$148,478,011","1,837",Dec 23,1997
rl2168686081,Amistad,"$44,229,441","1,019",Dec 10,1997
rl980190721,For Richer or Poorer,"$31,642,995","1,954",Dec 12,1997
rl3646522881,Home Alone 3,"$30,882,515","2,261",Dec 12,1997
rl4166682113,Jackie Brown,"$39,673,162","1,642",Dec 25,1997
rl2591589889,An American Werewolf in Paris,"$26,570,463","1,731",Dec 25,1997
rl2154137089,Mr. Magoo,"$21,437,192","1,857",Dec 25,1997
rl1533773313,The Postman,"$17,626,234","2,207",Dec 25,1997
rl3428091393,Good Will Hunting,"$138,433,435","2,203",Dec 5,1997
rl3746334209,Deconstructing Harry,"$10,686,841",445,Dec 12,1997
rl2172225025,Wag the Dog,"$43,061,945","1,752",Dec 25,1997
rl209225217,Washington Square,"$1,851,761",35,Oct 5,1997
rl829785601,The Sweet Hereafter,"$3,263,585",70,Oct 10,1997
rl3747382785,Kundun,"$5,684,789",439,Dec 25,1997
rl4100163073,Ma vie en rose,"$2,162,043",63,Dec 26,1997
rl2826470913,Welcome to Sarajevo,"$334,319",15,Nov 26,1997
rl3141568001,Afterglow,"$2,465,960",353,Dec 26,1997
rl2189133313,The Winter Guest,"$870,290",21,Dec 25,1997
rl1648526849,The Apostle,"$19,868,354",751,Dec 19,1997
rl2403763713,The Boxer,"$5,980,578",523,Dec 31,1997
rl2407106049,Waco: The Rules of Engagement,"$142,193",5,Feb 28,1997
rl72451585,The Education of Little Tree,"$323,411",52,Dec 25,1997
rl3396044289,Saving Private Ryan,"$216,540,909","2,807",Jul 24,1998
rl172000769,There's Something About Mary,"$176,484,651","2,555",Jul 15,1998
rl2037941761,The Waterboy,"$161,491,646","2,782",Nov 6,1998
rl577734145,Rush Hour,"$141,186,864","2,724",Sep 18,1998
rl2420737537,A Bug's Life,"$162,798,565","2,773",Nov 20,1998
rl2573436417,The Mask of Zorro,"$94,095,523","2,515",Jul 17,1998
rl3914434049,Enemy of the State,"$111,549,836","2,517",Nov 20,1998
rl2051180033,Antz,"$90,757,863","2,929",Oct 2,1998
rl3597436417,The Rugrats Movie,"$100,494,675","2,832",Nov 20,1998
rl894928385,You've Got Mail,"$115,821,495","2,948",Dec 18,1998
rl475039233,Ever After: A Cinderella Story,"$65,705,771","2,067",Jul 31,1998
rl508593665,Everest,"$87,178,599",62,Mar 6,1998
rl4067132929,The Prince of Egypt,"$101,413,188","3,218",Dec 18,1998
rl2842920449,Star Trek: Insurrection,"$70,187,658","2,677",Dec 11,1998
rl3597239809,Patch Adams,"$135,026,902","2,909",Dec 25,1998
rl2959836673,Practical Magic,"$46,732,881","2,652",Oct 16,1998
rl2086503937,Meet Joe Black,"$44,619,100","2,527",Nov 13,1998
rl1836156417,The Siege,"$40,981,289","2,582",Nov 6,1998
rl3430123009,I Still Know What You Did Last Summer,"$40,002,112","2,473",Nov 13,1998
rl1047234049,Pleasantville,"$40,584,421","1,773",Oct 23,1998
rl813270529,Urban Legend,"$38,072,438","2,257",Sep 25,1998
rl3849553409,Stepmom,"$91,137,662","2,503",Dec 25,1998
rl407471617,Bride of Chucky,"$32,400,658","2,467",Oct 16,1998
rl2237302273,Jack Frost,"$34,562,556","2,152",Dec 11,1998
rl2990835201,Beloved,"$22,852,487","1,571",Oct 16,1998
rl359302657,Psycho,"$21,485,655","2,489",Dec 4,1998
rl1969063425,Mighty Joe Young,"$50,632,037","2,559",Dec 25,1998
rl360285697,Vampires,"$20,308,772","1,793",Oct 30,1998
rl2572191233,The Faculty,"$40,283,321","2,365",Dec 25,1998
rl138774017,Babe: Pig in the City,"$18,319,860","2,387",Nov 25,1998
rl1079084545,Elizabeth,"$30,082,699",624,Nov 6,1998
rl3699082753,The Wizard of Oz,"$14,836,984","1,882",Nov 6,1998
rl3713631745,I'll Be Home for Christmas,"$12,214,338","1,776",Nov 13,1998
rl241272321,Living Out Loud,"$12,905,901","1,087",Oct 30,1998
rl3512305153,Home Fries,"$10,493,366","1,925",Nov 27,1998
rl1501136385,Very Bad Things,"$9,898,412","1,260",Nov 27,1998
rl2824766977,Life Is Beautiful,"$57,247,384","1,136",Oct 23,1998
rl2957280769,Belly,"$9,639,390",630,Nov 6,1998
rl527205889,Ringmaster,"$9,257,103","1,320",Nov 27,1998
rl2188281345,Shakespeare in Love,"$100,317,794","2,030",Dec 11,1998
rl3208873473,American History X,"$6,719,864",513,Oct 30,1998
rl3984164353,Waking Ned Devine,"$24,792,251",540,Nov 20,1998
rl72779265,Happiness,"$2,982,011",60,Oct 16,1998
rl1766753793,Down in the Delta,"$5,672,903",417,Dec 25,1998
rl3109324289,Gods and Monsters,"$6,451,628",149,Nov 6,1998
rl3161556481,A Simple Plan,"$16,316,273",675,Dec 11,1998
rl1299023361,The Red Violin,"$10,019,109",261,Nov 6,1998
rl994870785,Dancing at Lughnasa,"$2,287,818",93,Nov 13,1998
rl560039425,Little Voice,"$4,611,784",215,Dec 4,1998
rl1735689729,The Thin Red Line,"$36,400,491","1,657",Dec 25,1998
rl3628631553,Central Station,"$5,969,553",144,Nov 20,1998
rl3780675073,Hurlyburly,"$1,798,862",84,Dec 25,1998
rl3444278785,A Civil Action,"$56,709,981","2,319",Dec 25,1998
rl3747710465,Love Is the Devil: Study for a Portrait of Francis Bacon,"$354,004",12,Oct 7,1998
rl2673182209,The General,"$1,214,198",41,Dec 18,1998
rl4016997889,Shattered Image,"$106,116",24,Dec 4,1998
rl594511361,Rushmore,"$17,105,219",830,Dec 11,1998
rl2975434241,Hilary and Jackie,"$4,912,892",300,Dec 30,1998
rl443909633,The Swindle,"$250,899",5,Dec 23,1998
rl1615300097,Bicycle Thieves,"$334,293",4,Oct 2,1998
rl175408641,The Theory of Flight,"$73,233",13,Dec 23,1998
rl1296074241,Affliction,"$6,330,054",335,Dec 30,1998
rl3345516033,Playing by Heart,"$3,970,078",308,Jan 1,1998
rl2874770945,The Hi-Lo Country,"$166,082",16,Dec 30,1998
rl289572353,Another Day in Paradise,"$1,036,818",65,Dec 30,1998
rl2742257153,Star Wars: Episode I - The Phantom Menace,"$431,088,295","3,126",May 19,1999
rl3527509505,The Sixth Sense,"$293,506,292","2,821",Aug 6,1999
rl1417119233,Toy Story 2,"$245,852,179","3,257",Nov 19,1999
rl2742388225,Tarzan,"$171,091,819","3,131",Jun 16,1999
rl3295446529,Runaway Bride,"$152,257,509","3,240",Jul 30,1999
rl3598419457,The World Is Not Enough,"$126,943,684","3,163",Nov 19,1999
rl105809409,Double Jeopardy,"$116,741,558","3,002",Sep 24,1999
rl3480323585,Sleepy Hollow,"$101,071,502","3,069",Nov 19,1999
rl426477057,Pokémon: The First Movie - Mewtwo Strikes Back,"$85,744,662","3,043",Nov 10,1999
rl2839774721,American Beauty,"$130,096,601","1,990",Sep 15,1999
rl1433568769,Stuart Little,"$140,035,367","3,151",Dec 17,1999
rl356943361,Blue Streak,"$68,518,533","2,735",Sep 17,1999
rl1297581569,The Green Mile,"$136,801,374","2,875",Dec 10,1999
rl1380353537,The Bone Collector,"$66,518,655","2,623",Nov 5,1999
rl2270266881,End of Days,"$66,889,043","2,652",Nov 24,1999
rl2671871489,Three Kings,"$60,652,036","2,942",Oct 1,1999
rl1766819329,Deuce Bigalow: Male Gigolo,"$65,538,755","2,162",Dec 10,1999
rl1213761025,House on Haunted Hill,"$40,846,082","2,710",Oct 29,1999
rl1448314369,Fight Club,"$37,030,102","1,966",Oct 15,1999
rl2135066113,Any Given Sunday,"$75,530,832","2,505",Dec 22,1999
rl2386855425,The Best Man,"$34,102,780","1,348",Oct 22,1999
rl1765901825,Bicentennial Man,"$58,223,861","2,767",Dec 17,1999
rl3899819521,Superstar,"$30,636,478","2,016",Oct 8,1999
rl1433765377,The Talented Mr. Ripley,"$81,298,265","2,369",Dec 25,1999
rl3478095361,Dogma,"$30,652,890","1,292",Nov 12,1999
rl3411772929,The Insider,"$29,089,912","1,844",Nov 5,1999
rl2119271937,Mysteries of Egypt,"$40,593,486",27,Aug 21,1999
rl2423752193,T-Rex: Back to the Cretaceous,"$53,354,743",38,Oct 23,1999
rl2101708289,The Bachelor,"$21,760,240","2,524",Nov 5,1999
rl759334401,Anna and the King,"$39,263,420","2,132",Dec 17,1999
rl560170497,Man on the Moon,"$34,607,430","2,079",Dec 22,1999
rl1347782145,Galaxy Quest,"$71,583,916","2,450",Dec 25,1999
rl508593665,Everest,"$87,178,599",62,Mar 6,1999
rl2101511681,Anywhere But Here,"$18,670,401","1,686",Nov 12,1999
rl1834845697,Being John Malkovich,"$22,863,596",630,Oct 29,1999
rl2034861569,Bringing Out the Dead,"$16,797,191","1,967",Oct 22,1999
rl761562625,Music of the Heart,"$14,859,394","1,353",Oct 29,1999
rl1986168321,The Messenger: The Story of Joan of Arc,"$14,276,317","2,147",Nov 12,1999
rl1550222849,The Omega Code,"$12,614,346",450,Oct 15,1999
rl2491123201,Wings of Courage,"$15,054,636",11,Apr 21,1999
rl1717274113,Africa's Elephant Kingdom,"$13,485,455",15,May 1,1999
rl3142616577,Extreme,"$12,475,172",21,Apr 2,1999
rl1146783233,Island of the Sharks,"$10,658,505",17,Apr 23,1999
rl309495297,The Straight Story,"$6,203,044",186,Oct 15,1999
rl2337375745,Encounter in the Third Dimension,"$7,195,792",16,Feb 26,1999
rl2691991041,Thrill Ride: The Science of Fun,"$18,798,590",81,Jul 11,1999
rl2219542017,The Cider House Rules,"$57,545,092","1,738",Dec 10,1999
rl3781068289,The Limey,"$3,204,663",105,Oct 8,1999
rl4131816961,Boys Don't Cry,"$11,540,607",365,Oct 8,1999
rl3296429569,Wolves,"$4,811,282",16,Jun 18,1999
rl375621121,Mansfield Park,"$4,775,847",152,Nov 19,1999
rl1499170305,Siegfried & Roy: The Magic Box,"$5,231,283",22,Oct 1,1999
rl3093202433,Liberty Heights,"$3,736,868",115,Nov 19,1999
rl1027835393,All About My Mother,"$8,272,296",145,Nov 5,1999
rl2253489665,The End of the Affair,"$10,827,816",688,Dec 3,1999
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,1999
rl913671681,Sweet and Lowdown,"$4,197,015",239,Dec 3,1999
rl1549501953,The IMAX Nutcracker,"$1,009,291",26,Nov 12,1999
rl913737217,Tumbleweeds,"$1,350,248",307,Nov 26,1999
rl2522908161,Magnolia,"$22,455,976","1,086",Dec 17,1999
rl4133455361,Laura Cadieux... la suite,"$777,477",59,Dec 3,1999
rl3830482433,Fantasia 2000,"$60,655,420","1,313",Jan 1,1999
rl2001569281,Cradle Will Rock,"$2,903,404",506,Dec 10,1999
rl778864129,Ride with the Devil,"$635,096",60,Nov 26,1999
rl458524161,"Girl, Interrupted","$28,912,646","1,935",Dec 21,1999
rl2856551937,American Movie,"$1,165,795",29,Nov 5,1999
rl3797452289,The Hurricane,"$50,699,241","2,148",Dec 29,1999
rl309822977,Topsy-Turvy,"$6,208,548",224,Dec 15,1999
rl3611526657,Angela's Ashes,"$13,042,112",614,Dec 25,1999
rl2773583361,The Emperor and the Assassin,"$1,267,239",37,Dec 15,1999
rl108037633,Snow Falling on Cedars,"$14,417,593","1,155",Dec 22,1999
rl2389870081,Sunshine,"$5,096,267",153,Dec 17,1999
rl3748955649,Titus,"$2,007,290",35,Dec 25,1999
rl1148356097,Such a Long Journey,"$44,364",19,Mar 24,1999
rl3814295041,Holy Smoke,"$1,765,545",93,Dec 3,1999
rl4215375361,42 Up,"$300,880",5,Nov 17,1999
rl3043395073,Onegin,"$206,128",6,Dec 17,1999
rl3259270657,Beyond the Mat,"$2,053,648",298,Oct 22,1999
rl2003011073,A Map of the World,"$544,965",19,Dec 3,1999
rl2523235841,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","$507,941",28,Dec 29,1999
rl1112507905,Diamonds,"$88,428",27,Dec 10,1999
rl1517585921,The Third Miracle,"$591,142",30,Dec 31,1999
rl2034271745,Across the Sea of Time,"$16,015,639",2,Oct 20,1999
rl2587919873,Agnes Browne,"$148,853",21,Dec 3,1999
rl1030456833,Play It to the Bone,"$8,434,146","1,588",Dec 25,1999
rl4200367617,Knockin' on Heaven's Door,"$5,710",2,Aug 20,1999
rl3059189249,How the Grinch Stole Christmas,"$260,044,825","3,256",Nov 17,2000
rl2136245761,Gladiator,"$187,705,427","3,188",May 5,2000
rl677545473,Meet the Parents,"$166,244,045","2,697",Oct 6,2000
rl4084762113,What Lies Beneath,"$155,464,351","2,925",Jul 21,2000
rl2388428289,Nutty Professor II: The Klumps,"$123,309,890","3,251",Jul 28,2000
rl608929281,Charlie's Angels,"$125,305,545","3,037",Nov 3,2000
rl2892858881,Remember the Titans,"$115,654,751","2,803",Sep 29,2000
rl3849881089,What Women Want,"$182,811,707","3,092",Dec 15,2000
rl2772993537,Cast Away,"$233,632,142","3,061",Dec 22,2000
rl3782247937,Space Cowboys,"$90,464,773","2,835",Aug 4,2000
rl3195438593,Unbreakable,"$95,011,339","2,708",Nov 22,2000
rl3580659201,Rugrats in Paris: The Movie,"$76,507,756","2,937",Nov 17,2000
rl2085193217,Bring It On,"$68,379,000","2,466",Aug 25,2000
rl3830482433,Fantasia 2000,"$60,655,420","1,313",Jan 1,2000
rl927041025,102 Dalmatians,"$66,957,026","2,704",Nov 22,2000
rl1702462977,Vertical Limit,"$69,243,859","2,602",Dec 8,2000
rl157451777,Men of Honor,"$48,818,921","2,188",Nov 10,2000
rl3848439297,Miss Congeniality,"$106,807,667","2,668",Dec 22,2000
rl2572256769,The Emperor's New Groove,"$89,302,687","2,887",Dec 15,2000
rl4132472321,The Family Man,"$75,793,305","2,441",Dec 22,2000
rl694257153,Little Nicky,"$39,464,775","2,910",Nov 10,2000
rl2118419969,Bedazzled,"$37,886,980","2,571",Oct 20,2000
rl2655421953,Bounce,"$36,805,288","2,028",Nov 17,2000
rl2119271937,Mysteries of Egypt,"$40,593,486",27,Aug 21,2000
rl3493955073,The 6th Day,"$34,604,280","2,516",Nov 17,2000
rl4065232385,"Dude, Where's My Car?","$46,729,800","2,100",Dec 15,2000
rl896042497,Pay It Forward,"$33,519,628","2,130",Oct 20,2000
rl256083457,Almost Famous,"$32,534,850","2,262",Sep 15,2000
rl459179521,The Legend of Bagger Vance,"$30,919,168","2,162",Nov 3,2000
rl728401409,Proof of Life,"$32,598,931","2,705",Dec 8,2000
rl796558849,Wonder Boys,"$19,393,557","1,509",Feb 23,2000
rl1515095553,Dracula 2000,"$33,022,767","2,204",Dec 22,2000
rl3410658817,The Contender,"$17,872,723","1,639",Oct 13,2000
rl1533904385,Red Planet,"$17,480,890","2,703",Nov 10,2000
rl2302969345,Best in Show,"$18,715,392",497,Sep 29,2000
rl1598522881,Billy Elliot,"$21,995,263",510,Oct 13,2000
rl1063749121,The Next Best Thing,"$14,990,582","2,035",Mar 3,2000
rl1348306433,Michael Jordan to the Max,"$18,650,521",56,May 5,2000
rl3645801985,Dungeons & Dragons,"$15,391,970","2,078",Dec 8,2000
rl2739766785,"Crouching Tiger, Hidden Dragon","$128,078,872","2,027",Dec 8,2000
rl3964372481,Cirque du Soleil: Journey of Man,"$15,627,434",22,May 5,2000
rl2423752193,T-Rex: Back to the Cretaceous,"$53,354,743",38,Oct 23,2000
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2000
rl2624292353,All the Pretty Horses,"$15,540,353","1,593",Dec 25,2000
rl2389870081,Sunshine,"$5,096,267",153,Dec 17,2000
rl2907932161,Finding Forrester,"$51,804,714","2,002",Dec 22,2000
rl2102035969,You Can Count on Me,"$9,416,804",150,Nov 10,2000
rl3779954177,CyberWorld,"$11,253,900",38,Oct 6,2000
rl3209397761,Chocolat,"$71,509,363","1,928",Dec 15,2000
rl3142616577,Extreme,"$12,475,172",21,Apr 2,2000
rl1146783233,Island of the Sharks,"$10,658,505",17,Apr 23,2000
rl2724890113,Quills,"$7,065,332",223,Nov 24,2000
rl2473428481,Requiem for a Dream,"$3,635,482",93,Oct 6,2000
rl3259008513,Alien Adventure,"$8,959,784",10,Aug 20,2000
rl2691991041,Thrill Ride: The Science of Fun,"$18,798,590",81,Jul 11,2000
rl2658371073,State and Main,"$6,944,471",462,Dec 22,2000
rl761693697,"O Brother, Where Art Thou?","$45,512,588",847,Dec 22,2000
rl2538112513,Catfish in Black Bean Sauce,"$1,319,592",20,Jun 9,2000
rl1482065409,A Hard Day's Night,"$965,351",63,Dec 1,2000
rl2353956353,A Time for Drunken Horses,"$587,654",21,Oct 27,2000
rl2288944641,Shadow of the Vampire,"$8,293,784",513,Dec 29,2000
rl290752001,The Girl Next Door,"$771,792",5,Apr 14,2000
rl1079739905,Margaret Cho: I'm the One That I Want,"$1,210,967",8,Aug 4,2000
rl3932194305,Malena,"$3,448,233",117,Dec 22,2000
rl1115129345,Traffic,"$124,115,725","1,755",Dec 27,2000
rl490833409,Thirteen Days,"$34,592,089","2,034",Dec 22,2000
rl1732544001,Before Night Falls,"$4,242,892",127,Dec 22,2000
rl3294397953,La bûche,"$238,754",4,Sep 29,2000
rl1482196481,The House of Mirth,"$3,043,284",63,Dec 22,2000
rl2725938689,Yi Yi,"$1,136,776",15,Oct 6,2000
rl3647636993,Raju Chacha,"$194,698",35,Dec 29,2000
rl3796665857,Dekalog,"$655,720",1,Jun 9,2000
rl828278273,Left Luggage,"$1,069,540",7,Sep 22,2000
rl57378305,Pollock,"$8,598,593",280,Dec 15,2000
rl324044289,An Everlasting Piece,"$75,228",8,Dec 22,2000
rl3043591681,Panic,"$779,137",11,Dec 1,2000
rl141592065,Snatch,"$30,328,156","1,444",Dec 8,2000
rl945063425,The Gift,"$12,008,642",807,Dec 22,2000
rl776504833,Calle 54,"$187,308",12,Oct 20,2000
rl2038007297,Vatel,"$51,080",2,Dec 25,2000
rl2370536961,Chunhyang,"$798,977",16,Dec 29,2000
rl660375041,Khiladi 420,"$26,731",12,Dec 29,2000
rl3242952193,The Claim,"$669,258",29,Dec 29,2000
rl1416332801,Harry Potter and the Sorcerer's Stone,"$317,575,550","3,672",Nov 16,2001
rl2070251009,"Monsters, Inc.","$255,873,250","3,649",Nov 2,2001
rl3379070465,Planet of the Apes,"$180,011,740","3,530",Jul 27,2001
rl4200695297,The Lord of the Rings: The Fellowship of the Ring,"$313,364,114","3,381",Dec 19,2001
rl409372161,Ocean's Eleven,"$183,417,150","3,075",Dec 7,2001
rl4033578497,The Princess Diaries,"$108,248,956","2,749",Aug 3,2001
rl209290753,Vanilla Sky,"$100,618,344","2,842",Dec 14,2001
rl2238612993,Shallow Hal,"$70,839,203","2,799",Nov 9,2001
rl2138277377,Spy Game,"$62,362,560","2,770",Nov 21,2001
rl2942666241,Moulin Rouge!,"$57,386,607","2,283",May 18,2001
rl625903105,Don't Say a Word,"$55,001,642","2,842",Sep 28,2001
rl3982263809,K-PAX,"$50,338,485","2,581",Oct 26,2001
rl1380222465,Behind Enemy Lines,"$58,856,790","2,844",Nov 30,2001
rl1550747137,Serendipity,"$50,294,317","2,610",Oct 5,2001
rl173901313,Jimmy Neutron: Boy Genius,"$80,936,232","3,151",Dec 21,2001
rl897418753,Zoolander,"$45,172,250","2,522",Sep 28,2001
rl860784129,Domestic Disturbance,"$45,246,095","2,910",Nov 2,2001
rl2655356417,Bandits,"$41,575,141","3,207",Oct 12,2001
rl1616283137,Hardball,"$40,222,729","2,314",Sep 14,2001
rl3493889537,Ali,"$58,203,105","2,521",Dec 25,2001
rl2571601409,Black Knight,"$33,426,971","2,571",Nov 21,2001
rl626361857,From Hell,"$31,602,566","2,334",Oct 19,2001
rl2187822593,Not Another Teen Movie,"$38,252,284","2,365",Dec 14,2001
rl609060353,Corky Romano,"$23,980,304","2,094",Oct 12,2001
rl3176695297,How High,"$31,178,740","1,273",Dec 21,2001
rl3244131841,Kate & Leopold,"$47,121,859","2,467",Dec 25,2001
rl3965945345,Max Keeble's Big Move,"$17,294,293","2,045",Oct 5,2001
rl2254472705,The Majestic,"$27,807,266","2,361",Dec 21,2001
rl21399041,A Beautiful Mind,"$170,742,341","2,250",Dec 21,2001
rl1430488577,Amélie,"$33,225,499",303,Nov 2,2001
rl1918731777,Joe Somebody,"$22,771,646","2,517",Dec 21,2001
rl157910529,Out Cold,"$13,906,394","2,011",Nov 21,2001
rl158893569,The Wash,"$10,097,538",749,Nov 16,2001
