bom_id,title,total_gross,theaters,release_date,year
rl1382516225,Nitro,3768878,74,2007-06-29,2007
rl3780085249,The Diving Bell and the Butterfly,6003227,213,2007-11-30,2007
rl1096648193,Journey from the Fall,641039,14,2007-03-23,2007
rl694519297,Molière,635733,40,2007-07-27,2007
rl3193603585,The Italian,555436,25,2007-01-19,2007
rl893421057,Aaja Nachle,484108,66,2007-11-30,2007
rl1465746945,Joshua,482355,152,2007-07-06,2007
rl3712976385,DOA: Dead or Alive,480813,505,2007-06-15,2007
rl3195241985,Starting Out in the Evening,898786,43,2007-11-23,2007
rl1380550145,Brooklyn Rules,458232,25,2007-05-11,2007
rl1313637889,Day Watch,450897,64,2007-06-01,2007
rl3713500673,When the Road Bends... Tales of a Gypsy Caravan,442936,16,2007-01-19,2007
rl1735296513,Seraphim Falls,418296,52,2007-01-26,2007
rl794461697,Interview,416951,121,2007-07-13,2007
rl1633453569,Killer of Sheep,404508,9,2007-03-30,2007
rl224232961,Jindabyne,400438,25,2007-04-27,2007
rl2724234753,Mafioso,400019,7,2007-01-19,2007
rl1498646017,Fido,304533,67,2007-06-15,2007
rl2455733761,The Last Sin Eater,388390,429,2007-02-09,2007
rl2775352833,Romance & Cigarettes,557471,19,2007-09-07,2007
rl2018149889,Introducing the Dwights,379408,70,2007-07-04,2007
rl41190913,There Will Be Blood,40222514,1620,2007-12-26,2007
rl1987741185,Wristcutters: A Love Story,446165,91,2007-10-19,2007
rl1950451201,The 2006 Academy Award Nominated Short Films: Live Action,335090,38,2007-02-16,2007
rl3262219777,Sleuth,342895,35,2007-10-12,2007
rl1450477057,This Is England,329379,14,2007-07-25,2007
rl3528099329,Constellation,306533,238,2007-02-02,2007
rl3427304961,Chalk,302845,7,2007-05-11,2007
rl1230276097,God Grew Tired of Us,301447,10,2007-01-12,2007
rl1716356609,Crazy Love,301027,38,2007-06-01,2007
rl678528513,Shootout at Lokhandwala,289232,34,2007-05-25,2007
rl3648357889,Ten Canoes,283654,9,2007-06-01,2007
rl3966797313,Southland Tales,275380,63,2007-11-14,2007
rl3259794945,Deep Water,271143,17,2007-08-24,2007
rl1834124801,For the Bible Tells Me So,312751,15,2007-10-05,2007
rl3093071361,King of California,268461,28,2007-09-14,2007
rl276203009,The TV Set,265198,19,2007-04-06,2007
rl3311830529,The Orphanage,7161284,707,2007-12-28,2007
rl3729163777,Brand Upon the Brain! A Remembrance in 12 Chapters,263200,7,2007-05-09,2007
rl1197966849,Mrs. Worthington's Party,257868,203,2007-12-07,2007
rl1297450497,"Gandhi, My Father",242967,38,2007-08-03,2007
rl3999892993,Passage to Zarahemla,292102,28,2007-10-12,2007
rl56854017,Manufactured Landscapes,240239,12,2007-06-20,2007
rl1935508993,Joe Strummer: The Future Is Unwritten,248362,17,2007-11-02,2007
rl1986430465,O Jerusalem,234480,26,2007-10-17,2007
rl3732047361,Surviving My Mother,223000,59,2007-11-02,2007
rl3444475393,Eagle vs Shark,221846,20,2007-06-15,2007
rl2002421249,Ira & Abby,221096,20,2007-09-14,2007
rl4165371393,Boy Culture,220409,7,2007-03-23,2007
rl3729688065,Ten Stories,219071,55,2007-12-07,2007
rl3178464769,Starter for 10,216839,32,2007-02-23,2007
rl1316455937,Trade,214307,90,2007-09-28,2007
rl4082337281,First Snow,214864,33,2007-03-23,2007
rl1935967745,My Kid Could Paint That,231574,20,2007-10-05,2007
rl1265206785,The Page Turner,209659,15,2007-03-23,2007
rl1145341441,Believe in Me,209654,54,2007-03-09,2007
rl3594749441,Angel-A,202647,18,2007-05-25,2007
rl509707777,Live-In Maid,200433,6,2007-07-18,2007
rl2455406081,I Want Someone to Eat Cheese With,194568,14,2007-09-05,2007
rl4051207681,What Would Jesus Buy?,200010,25,2007-11-16,2007
rl2759427585,Vitus,187480,16,2007-06-29,2007
rl1667335681,Lonely Hearts,188565,24,2007-04-13,2007
rl90605057,Offside,180530,17,2007-03-23,2007
rl4182214145,Blame it on Fidel,168065,3,2007-08-03,2007
rl3530982913,An Unreasonable Man,176647,11,2007-01-31,2007
rl3075900929,Hatchet,175281,93,2007-09-07,2007
rl1869121025,Persepolis,4445756,536,2007-12-25,2007
rl3931735553,Hollywood Dreams,171255,6,2007-05-18,2007
rl357729793,The Flying Scotsman,171817,100,2007-05-04,2007
rl1414497793,Dhamaal,166339,39,2007-09-07,2007
rl142181889,Vanaja,161590,11,2007-08-31,2007
rl3058271745,The Bubble,157121,10,2007-09-07,2007
rl141657601,ShowBusiness: The Road to Broadway,151792,9,2007-05-11,2007
rl1366132225,Red Road,154892,11,2007-04-13,2007
rl593790465,Music Within,154087,18,2007-10-26,2007
rl2640479745,Milarepa,151114,13,2007-09-07,2007
rl1969849857,Outsourced,163561,14,2007-09-28,2007
rl2606663169,Life in a Metro,150212,35,2007-05-11,2007
rl2034533889,Becket,149327,9,2007-01-26,2007
rl459441665,Memories of Tomorrow,140200,3,2007-05-18,2007
rl1617921537,The Salon,139084,210,2007-05-11,2007
rl3613296129,The List,138814,4,2007-08-10,2007
rl3094251009,Severance,137221,34,2007-05-18,2007
rl3547039233,Private Fears In Public Places (Coeurs),134636,6,2007-04-13,2007
rl1632601601,The Devil Came on Horseback,132782,7,2007-07-25,2007
rl4001007105,Youth Without Youth,244397,18,2007-12-14,2007
rl3293480449,The Earrings of Madame De...,130561,3,2007-03-16,2007
rl2672002561,Americanizing Shelley,128024,5,2007-04-26,2007
rl2709030401,The Wendell Baker Story,127414,17,2007-05-18,2007
rl156468737,Fay Grim,126714,28,2007-05-18,2007
rl1448052225,Dhan Dhana Dhan Goal,125547,32,2007-11-21,2007
rl3445655041,Manda Bala (Send a Bullet),122905,9,2007-08-17,2007
rl2339210753,Reservation Road,121994,39,2007-10-19,2007
rl174884353,Rise: Blood Hunter,114306,63,2007-06-01,2007
rl2940569089,Bamako,112351,4,2007-02-14,2007
rl457999873,Darfur Now,109107,24,2007-11-02,2007
rl4099507713,Holly,166620,11,2007-11-09,2007
rl1850508801,David & Layla,120750,7,2007-07-20,2007
rl175605249,Tortilla Heaven,105401,76,2007-03-16,2007
rl3932521985,Mr. Untouchable,104678,26,2007-10-26,2007
rl3815605761,Return with Honor: A Missionary Homecoming,102171,23,2007-09-14,2007
rl1331332609,Islander,102737,11,2007-03-09,2007
rl1181386241,Québec sur ordonnance,101896,62,2007-10-05,2007
rl1919845889,Self Medicated,100610,16,2007-08-31,2007
rl708937217,10 Questions for the Dalai Lama,224546,11,2007-04-27,2007
rl2520811009,Aida,222927,52,2007-12-09,2007
rl2354873857,Klimt,97656,3,2007-06-22,2007
rl1381795329,King Corn,105422,8,2007-10-12,2007
rl3427501569,Civic Duty,95953,56,2007-05-04,2007
rl3545007617,Dedication,92853,8,2007-08-24,2007
rl625051137,12:08 East of Bucharest,91881,4,2007-06-06,2007
rl3964110337,Blind Dating,90560,74,2007-05-11,2007
rl57312769,Puccini for Beginners,89464,11,2007-02-02,2007
rl1382581761,Pete Seeger: The Power of Song,88312,3,2007-10-26,2007
rl743409153,Delirious,86460,5,2007-08-15,2007
rl1599309313,Fierce People,85410,25,2007-09-07,2007
rl3396175361,Revolver,84738,18,2007-12-07,2007
rl2454160897,Black Sheep,84283,8,2007-06-22,2007
rl2776073729,The Treatment,83354,3,2007-05-04,2007
rl1012827649,Le Doulos,82772,2,2007-06-29,2007
rl2185922049,Comedy of Power,80550,2,2007-01-05,2007
rl358450689,Jimmy Carter Man from Plains,108807,21,2007-10-26,2007
rl2825356801,Nomad: The Warrior,79123,60,2007-03-16,2007
rl2188019201,Radiant City,78944,4,2007-03-30,2007
rl2222294529,Tears of the Black Tiger,75234,5,2007-01-12,2007
rl3378284033,Kurt Cobain About a Son,87016,6,2007-10-03,2007
rl1365739009,Speechless,73819,25,2007-03-02,2007
rl2958067201,Eye of the Dolphin,72210,130,2007-08-24,2007
rl2019001857,Gray Matters,71561,19,2007-02-23,2007
rl2185266689,Air Guitar Nation,71471,10,2007-03-23,2007
rl3175777793,Color Me Kubrick,71190,19,2007-03-23,2007
rl863864321,Zoo,69770,5,2007-04-25,2007
rl1396999681,Behind the Mask: The Rise of Leslie Vernon,69136,72,2007-03-16,2007
rl2874115585,Diggers,66517,17,2007-04-27,2007
rl224691713,My Brother,65797,28,2007-03-16,2007
rl2121106945,Redacted,65388,15,2007-11-16,2007
rl661423617,Right at Your Door,65018,20,2007-08-24,2007
rl407930369,Even Money,64458,19,2007-05-18,2007
rl608994817,Dans Paris,63667,5,2007-08-08,2007
rl1516733953,The Nines,63165,5,2007-08-31,2007
rl3362489857,Private Property,62897,3,2007-05-18,2007
rl2891482625,How to Cook Your Life,87370,7,2007-10-26,2007
rl3780740609,The Holy Mountain,61001,3,2007-01-19,2007
rl526353921,Lagerfeld Confidential,67500,2,2007-10-24,2007
rl3898836481,Maxed Out,58829,6,2007-03-09,2007
rl4117988865,Steep,260586,23,2007-12-21,2007
rl813204993,War Dance,115210,10,2007-11-09,2007
rl2440529409,Election 2,55758,3,2007-04-25,2007
rl3883501057,The Walker,79698,14,2007-12-07,2007
rl2622719489,Finishing the Game,52868,5,2007-10-05,2007
rl2556986881,Pierrot le Fou,52640,2,2007-06-15,2007
rl3612247553,Dynamite Warrior,52292,7,2007-07-06,2007
rl3981411841,Diva,110014,3,2007-11-02,2007
rl1649444353,Exiled,51957,7,2007-08-31,2007
rl1802667521,Strength and Honour,51933,110,2007-12-07,2007
rl2554758657,The Boss of It All,51548,4,2007-05-23,2007
rl4098065921,Amu,51251,6,2007-05-25,2007
rl2840102401,Cashback,25343,22,2007-07-20,2007
rl3880551937,December Boys,50715,13,2007-09-14,2007
rl343180801,Them,50057,5,2007-08-24,2007
rl2994177537,Transformation: The Life and Legacy of Werner Erhard,49919,1,2007-07-27,2007
rl2286978561,Fakers,49880,7,2007-04-27,2007
rl3359671809,Alice Neel,48969,1,2007-04-20,2007
rl2389804545,The Situation,48896,7,2007-02-02,2007
rl3713369601,Ghosts of Cité Soleil,48752,3,2007-06-27,2007
rl1551271425,Two Weeks,47986,12,2007-12-01,2007
rl3329590785,Terror's Advocate,47724,4,2007-10-12,2007
rl627279361,A Man Named Pearl,208392,9,2007-08-31,2007
rl2706998785,The Hip Hop Project,46208,42,2007-05-11,2007
rl3429533185,Randy and the Mob,45410,7,2007-09-21,2007
rl2035779073,Grbavica: The Land of My Dreams,43460,3,2007-02-16,2007
rl2607121921,Moving McAllister,42538,86,2007-09-14,2007
rl1196066305,Colma: The Musical,41131,2,2007-06-22,2007
rl3345974785,Sea of Dreams,39200,56,2007-09-21,2007
rl2185790977,The Cats of Mirikitani,38925,3,2007-03-02,2007
rl2656994817,The Life of Reilly,38960,8,2007-11-09,2007
rl1684375041,Moondance Alexander,37895,14,2007-10-19,2007
rl307594753,Wind Chill,36804,42,2007-04-27,2007
rl542606849,Grace Is Gone,50899,7,2007-12-07,2007
rl2003994113,Fighting Words,35688,3,2007-04-06,2007
rl105416193,Canvas,35630,5,2007-10-12,2007
rl1464239617,Bon Jovi: Lost Highway - The Concert,35000,100,2007-11-09,2007
rl2940700161,Black Friday,35000,10,2007-02-09,2007
rl3900343809,Your Mommy Kills Animals!,34000,1,2007-07-20,2007
rl2254407169,The Last Winter,33190,6,2007-09-19,2007
rl2203092481,Falling for Grace,33060,2,2007-07-20,2007
rl39945729,Local Color,32788,1,2007-10-19,2007
rl141526529,Sacco and Vanzetti,32203,3,2007-01-26,2007
rl1380746753,Day Night Day Night,31856,6,2007-05-09,2007
rl2102953473,The Hottest State,31216,5,2007-08-24,2007
rl962561537,La Chinoise,30857,1,2007-10-10,2007
rl358319617,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,29976,9,2007-05-23,2007
rl2874639873,Gringo Wedding,26946,10,2007-05-04,2007
rl2774828545,Nanking,161182,10,2007-12-12,2007
rl844662273,Hood of Horror,25900,117,2007-05-04,2007
rl3799221761,Stephanie Daley,25751,3,2007-04-20,2007
rl3177481729,Naked Boys Singing!,25526,3,2007-10-12,2007
rl4116743681,Mala Noche,25386,2,2007-06-01,2007
rl1346864641,Billy the Kid,52823,3,2007-12-05,2007
rl174032385,Lake of Fire,25317,9,2007-10-03,2007
rl2941683201,Hattrick,24502,24,2007-03-16,2007
rl56329729,I'll Believe You,24110,29,2007-11-09,2007
rl2305984001,Sunflower,23919,1,2007-08-17,2007
rl2856486401,Arnolds Park,23616,17,2007-07-20,2007
rl3059451393,In Between Days,23465,4,2007-06-27,2007
rl1918600705,Il ne faut jurer... de rien!,23442,6,2007-01-26,2007
rl1112573441,The Exterminating Angels,23308,2,2007-03-07,2007
rl2808645121,Pierrepoint: The Last Hangman,23192,3,2007-06-01,2007
rl324437505,Hannah Takes the Stairs,22815,2,2007-08-22,2007
rl3360916993,Flanders,22788,2,2007-05-18,2007
rl3528754689,The Good Night,22441,2,2007-10-05,2007
rl4134176257,Rails & Ties,22136,5,2007-10-26,2007
rl4201350657,La strada di Levi,22026,1,2007-08-17,2007
rl1549239809,Great World of Sound,22011,4,2007-09-14,2007
rl3847063041,Czech Dream,21603,2,2007-06-15,2007
rl1330546177,Dr. Bronner's Magic Soapbox,21579,6,2007-06-29,2007
rl2974713345,Dreaming Lhasa,21504,3,2007-04-13,2007
rl2927330817,The Willow Tree,25752,2,2007-08-03,2007
rl357205505,Close to Home,20931,6,2007-02-16,2007
rl4168582657,The Tripper,20840,50,2007-04-20,2007
rl1215792641,The Tracey Fragments,32645,4,2007-05-09,2007
rl694322689,Meeting Resistance,20616,2,2007-10-19,2007
rl2691859969,Summer of '04,20474,2,2007-08-01,2007
rl273843713,Flying: Confessions of a Free Woman,20157,1,2007-07-04,2007
rl2337244673,Dirty Laundry,20138,2,2007-12-07,2007
rl3126756865,L'iceberg,19789,3,2007-05-04,2007
rl72386049,Everything's Gone Green,19373,4,2007-04-13,2007
rl609977857,I Don't Want to Sleep Alone,19292,1,2007-05-09,2007
rl3544942081,City Lights,19181,1,2007-07-06,2007
rl4218652161,Steal a Pencil for Me,18918,2,2007-11-09,2007
rl4118316545,What Love Is,18901,42,2007-03-23,2007
rl2924054017,Buddha Mar Gaya,18528,5,2007-08-17,2007
rl2606401025,Itty Bitty Titty Committee,18445,2,2007-09-28,2007
rl2774959617,One to Another,18435,1,2007-06-29,2007
rl2705491457,Arranged,23571,2,2007-12-14,2007
rl2809234945,The Singing Revolution,426855,5,2007-12-07,2007
rl1802405377,The Sensation of Sight,23457,4,2007-11-09,2007
rl3611395585,Seven Days,16791,8,2007-08-17,2007
rl3981280769,Cut Sleeve Boys,13875,4,2007-08-10,2007
rl58033665,Syndromes and a Century,16675,2,2007-04-18,2007
rl1262716417,American Cannibal,16566,1,2007-03-16,2007
rl2692384257,Yiddish Theater: A Love Story,40182,3,2007-11-21,2007
rl1732478465,The Amateurs,16334,4,2007-12-07,2007
rl4168386049,Time,16070,1,2007-07-13,2007
rl1315014145,Look,16136,3,2007-12-14,2007
rl2875885057,Quiet City,15610,1,2007-08-29,2007
rl374310401,Descent,15233,2,2007-08-10,2007
rl1347585537,Forever,31502,1,2007-09-12,2007
rl776570369,The Breed,14500,0,2007-01-05,2007
rl139429377,Desert Bayou,14350,1,2007-10-05,2007
rl4284974593,Full of It,14273,15,2007-03-02,2007
rl2371782145,Lights in the Dusk,14056,1,2007-06-13,2007
rl3527640577,And Then Came Love,13944,1,2007-06-01,2007
rl627738113,Protagonist,13850,3,2007-11-30,2007
rl476153345,Live Free or Die,13836,5,2007-03-30,2007
rl3563161089,Love for Sale,13703,1,2007-08-15,2007
rl644580865,Poison Friends,13665,2,2007-04-27,2007
rl1282180609,Rock Bottom,12890,1,2007-03-02,2007
rl1951041025,Cobra Verde,12702,1,2007-03-23,2007
rl1313572353,China Blue,12185,3,2007-01-19,2007
rl3461514753,Freshman Orientation,10718,2,2007-08-31,2007
rl3729229313,Blockade,11750,1,2007-03-14,2007
rl3460531713,Angels in the Dust,11606,4,2007-09-14,2007
rl1045530113,East of Havana,11550,1,2007-02-02,2007
rl2088470017,Whole New Thing,11445,1,2007-04-06,2007
rl1853457921,Strafsache 4 Ks 2/63 - Auschwitz vor dem Frankfurter Schwurgericht,11396,1,2007-01-12,2007
rl3158607361,Belle toujours,10921,1,2007-06-08,2007
rl2135131649,Alone with Her,10787,2,2007-01-17,2007
rl3195635201,The Violin,65298,3,2007-12-05,2007
rl527664641,Splinter,10497,3,2007-08-17,2007
rl626230785,Fat Girls,11204,2,2007-10-12,2007
rl425362945,In the Pit,10433,2,2007-02-02,2007
rl4034102785,Steel City,10227,3,2007-05-25,2007
rl2994439681,Wild Tigers I Have Known,9946,1,2007-02-28,2007
rl1297188353,El inmigrante,15100,2,2007-07-13,2007
rl425428481,If I Didn't Care,9902,2,2007-08-03,2007
rl1265665537,Something to Cheer About,9777,9,2007-04-27,2007
rl1499497985,Macbeth,9613,1,2007-06-15,2007
rl3883304449,The Unknown Soldier,9602,1,2007-09-07,2007
rl2842658305,The Sasquatch Gang,9458,9,2007-11-30,2007
rl561022465,Smiley Face,9397,1,2007-11-16,2007
rl2924316161,Crossing the Line,9258,2,2007-08-10,2007
rl962102785,Honeydripper,267880,26,2007-12-28,2007
rl946898433,Slipstream,8965,6,2007-10-26,2007
rl2336720385,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,8939,1,2007-10-19,2007
rl1634895361,Strike,8872,3,2007-06-15,2007
rl189433345,Closing Escrow,8719,5,2007-08-24,2007
rl1280214529,Drama/Mex,8628,1,2007-07-11,2007
rl1045726721,G.I. Jesus,8593,12,2007-01-26,2007
rl4048848385,Goodbye Momo,8453,1,2007-04-20,2007
rl1985250817,Glastonbury,8419,3,2007-02-23,2007
rl2943518209,Summer in Berlin,8340,1,2007-03-30,2007
rl207914497,My Brother's Wedding,8217,1,2007-09-14,2007
rl2994243073,Weirdsville,8161,4,2007-10-05,2007
rl309429761,Shotgun Stories,46026,4,2007-12-14,2007
rl1499104769,The Iron Man,8025,1,2007-07-27,2007
rl2169472513,Disappearances,7506,2,2007-05-04,2007
rl725845505,Allegro,7404,1,2007-05-09,2007
rl2571666945,Casting About,7279,2,2007-05-11,2007
rl476284417,The Man of My Life,7704,1,2007-09-21,2007
rl3043132929,Midnight Eagle,7116,3,2007-11-23,2007
rl1634174465,Nina's Heavenly Delights,9936,2,2007-11-21,2007
rl1131054593,Quantum Hoops,7075,1,2007-11-02,2007
rl1868727809,The Method,7017,2,2007-07-06,2007
rl2505475585,The Hawk Is Dying,7006,1,2007-03-30,2007
rl407406081,The Camden 28,6983,1,2007-07-27,2007
rl2722596353,Black Irish,6900,5,2007-10-26,2007
rl3630597633,Operation Homecoming: Writing the Wartime Experience,6795,1,2007-02-09,2007
rl4033971713,Skid Row,6627,3,2007-08-24,2007
rl273450497,Dark Blue Almost Black,6646,1,2007-10-19,2007
rl3497362945,Ten 'til Noon,6404,1,2007-03-30,2007
rl4084565505,Tekkonkinkreet,6000,2,2007-07-13,2007
rl2489681409,Mr. Blue Sky,5713,1,2007-11-09,2007
rl2421392897,Fired!,5661,4,2007-02-02,2007
rl3024848385,Choking Man,5474,2,2007-11-09,2007
rl2288682497,Race You to the Bottom,5468,1,2007-03-30,2007
rl4233266689,Fratricide,5428,2,2007-02-16,2007
rl1901364737,Hatsujô kateikyôshi: Sensei no aijiru,5383,1,2007-04-13,2007
rl3847980545,The Inner Life of Martin Frost,5114,1,2007-09-07,2007
rl173049345,Everything's Cool,4890,2,2007-11-23,2007
rl3967321601,What the Snow Brings,4816,1,2007-06-01,2007
rl3494348289,Blonde Ambition,6422,8,2007-12-21,2007
rl1265403393,Rock the Bells,5347,1,2007-04-11,2007
rl4150232577,Laura Smiles,4558,1,2007-07-27,2007
rl1011254785,Blood & Tears,4364,1,2007-06-15,2007
rl54822401,Beauty Remains,4298,2,2007-09-21,2007
rl3815409153,Raising Flagg,4130,8,2007-02-02,2007
rl676169217,"C'est pas moi, c'est l'autre",3935,1,2007-04-06,2007
rl2571404801,Berkeley,3770,1,2007-10-12,2007
rl1650165249,Imaginary Witness: Hollywood and the Holocaust,21507,3,2007-12-07,2007
rl4285629953,Skid Marks,12959,4,2007-10-05,2007
rl3143337473,I'm Reed Fish,3567,1,2007-06-01,2007
rl121800193,Antonia,3550,2,2007-09-21,2007
rl2305525249,The Price of Sugar,3384,1,2007-09-28,2007
rl642549249,Dry Season,3303,1,2007-04-06,2007
rl593266177,Khadak,3139,1,2007-10-12,2007
rl3865806337,The Prisoner or: How I Planned to Kill Tony Blair,3103,2,2007-03-23,2007
rl2673968641,Los Muertos,3027,1,2007-04-06,2007
rl1934984705,Funny Money,2844,4,2007-01-26,2007
rl1801029121,He Was a Quiet Man,2431,3,2007-11-30,2007
rl1197573633,Looking for an Icon,2393,1,2007-05-09,2007
rl3142419969,Chronicle of an Escape,2370,1,2007-11-30,2007
rl4084893185,You're Gonna Miss Me,2324,1,2007-06-08,2007
rl3478619649,Half Moon,2528,2,2007-12-14,2007
rl1715504641,Adrift in Manhattan,2099,1,2007-09-21,2007
rl342787585,A Family Secret,2438422,2,2007-07-07,2007
rl1380288001,Badland,1924,2,2007-11-30,2007
rl1196918273,Greg & Gentillon,1913,2,2007-04-06,2007
rl1063880193,Oswald's Ghost,1796,1,2007-11-30,2007
rl3629090305,Divine Intervention,1485,1,2007-11-30,2007
rl124356097,Out of the Blue,1477,1,2007-10-19,2007
rl3665069569,'Tis Autumn: The Search for Jackie Paris,1476,1,2007-12-07,2007
rl3178661377,Unborn in the USA: Inside the War on Abortion,1475,1,2007-06-15,2007
rl2756871681,Four Lane Highway,1393,1,2007-06-01,2007
rl3243214337,The Dog Problem,1344,2,2007-04-27,2007
rl1933608449,Adam's Apples,1305,1,2007-03-16,2007
rl2541192705,The Trials of Darryl Hunt,1217,2,2007-06-15,2007
rl1246856705,Eleven Men Out,1000,1,2007-11-16,2007
rl3443820033,Beyond Hatred,949,1,2007-06-15,2007
rl2891613697,It's a Boy Girl Thing,848,2,2007-12-07,2007
rl3528689153,Flakes,778,1,2007-12-19,2007
rl1767671297,The Killing of John Lennon,6975,1,2007-01-02,2007
rl3178399233,The Sugar Curtain,582,1,2007-07-27,2007
rl4217865729,Notes on Marie Menken,577,1,2007-02-09,2007
rl2253424129,Falling,509,1,2007-06-29,2007
rl1080002049,The Last Door,488,1,2007-11-30,2007
rl1113818625,The Marsh,336,1,2007-03-23,2007
rl777684481,Intervention,279,1,2007-11-30,2007
rl1954121217,Vengeance Is Mine,11891,1,2007-03-02,2007
